id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
EP-3057537-B1,Reconstruction osseuse et implants orthopédiques,2019-06-12,Mohamed Rashwan Mahfouz,5,2019-06-12,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Reconstruction osseuse et implants orthopédiques
EP-3288479-B1,Procédé et système pour déterminer un risque d anomalies de conduction cardiaque,2021-12-15,FEops NV,12,2021-12-15,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Procédé et système pour déterminer un risque d anomalies de conduction cardiaque
EP-3265029-B1,Dispositif d assistance d ancrage pour implantation transcathéter de valvule aortique (itva),2024-08-21,"Boston Scientific Scimed Inc., Juan F. Granada",12,2024-08-21,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Dispositif d assistance d ancrage pour implantation transcathéter de valvule aortique (itva)
EP-3791832-B1,Système d implant intervertébral,2024-10-09,"K2M, Inc.",4,2024-10-09,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Système d implant intervertébral
EP-3609572-B1,Implants cochléaires avec aimants rétrofit,2021-11-10,Advanced Bionics AG,5,2021-11-10,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants cochléaires avec aimants rétrofit
EP-3912595-B1,Implant pour améliorer la coaptation d une valve atrioventriculaire,2023-01-04,AVVie GmbH,9,2023-01-04,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant pour améliorer la coaptation d une valve atrioventriculaire
EP-3493769-B1,Surfaces d implant en titane libre de l alpha-case et à ostéoinduction améliorée,2022-03-30,"Titan Spine, Inc.",13,2022-03-30,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Surfaces d implant en titane libre de l alpha-case et à ostéoinduction améliorée
EP-3407839-B1,Implant intersomatique extensible à came orientée et outil de pose associe,2020-11-18,"Warsaw Orthopedic, Inc.",11,2020-11-18,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant intersomatique extensible à came orientée et outil de pose associe
EP-3749251-B1,Implant mammaire à contour complet,2023-04-26,"Tepha, Inc.",5,2023-04-26,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant mammaire à contour complet
EP-3334354-B1,Système de pose d implant,2021-03-03,Terumo Corporation,5,2021-03-03,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Système de pose d implant
EP-3103417-B1,"Implant intervertébral, système d implant intervertébral et instrument pour insérer ledit implant",2018-01-31,Biedermann Technologies GmbH & Co. KG,12,2018-01-31,2018,Certificat d'utilité,"[Certificat d'utilité] TITLE: Implant intervertébral, système d implant intervertébral et instrument pour insérer ledit implant"
EP-3344160-B1,Implant orthopédique élastique et procédé pour le fabriquer,2023-07-26,"Biomedical Enterprises, Inc.",8,2023-07-26,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant orthopédique élastique et procédé pour le fabriquer
EP-3846740-B1,Implant pour améliorer la coaptation d une valve atrioventriculaire,2022-06-15,AVVie GmbH,9,2022-06-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant pour améliorer la coaptation d une valve atrioventriculaire
EP-3245982-B1,Implant intervertébral extensible ayant une correction de lordose,2023-11-01,Howmedica Osteonics Corp.,8,2023-11-01,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant intervertébral extensible ayant une correction de lordose
EP-3860530-B1,Système de pose d implant médical,2022-02-09,"Stryker Corporation, Stryker European Holdings I, LLC",6,2022-02-09,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Système de pose d implant médical
EP-3389551-B1,Implant dentaire angulaire,2019-12-18,Southern Implants (Pty) Ltd.,3,2019-12-18,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant dentaire angulaire
EP-3700467-B1,Implant d annuloplastie,2022-01-26,Medtentia International Ltd Oy,3,2022-01-26,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant d annuloplastie
EP-3292841-B1,Implant intervertébral doté d une commande indépendante d expansion à de multiples emplacements,2023-05-03,Howmedica Osteonics Corporation,13,2023-05-03,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant intervertébral doté d une commande indépendante d expansion à de multiples emplacements
EP-3697346-B1,Implant de réparation de valvule cardiaque pour le traitement de la régurgitation tricuspide,2022-01-19,"Boston Scientific Scimed, Inc.",13,2022-01-19,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant de réparation de valvule cardiaque pour le traitement de la régurgitation tricuspide
EP-3372198-B1,Implant pour améliorer la coaptation d une valve atrioventriculaire,2019-06-19,AVVie GmbH,9,2019-06-19,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant pour améliorer la coaptation d une valve atrioventriculaire
EP-3815652-B1,Raccord de tube de pose d implant et système de pose d implant,2023-03-15,"Shanghai Microport Cardioflow Medtech Co., Ltd.",13,2023-03-15,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Raccord de tube de pose d implant et système de pose d implant
EP-3405139-B1,Implant d annuloplastie,2020-10-07,Medtentia International Ltd Oy,3,2020-10-07,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant d annuloplastie
EP-3377000-B1,Dispositif implantable et système de mise en place pour remodeler un anneau de valve cardiaque,2023-02-01,"Boston Scientific Scimed, Inc.",15,2023-02-01,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Dispositif implantable et système de mise en place pour remodeler un anneau de valve cardiaque
EP-3223874-B1,Procédé de production d un corps moulé stockable constitué de cellulose bactérienne et corps moulé produit selon ce procédé,2019-09-25,Biotronik AG,19,2019-09-25,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Procédé de production d un corps moulé stockable constitué de cellulose bactérienne et corps moulé produit selon ce procédé
EP-3600096-B1,Connecteurs d implant articulés,2023-12-20,Medos International Sarl,4,2023-12-20,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Connecteurs d implant articulés
EP-3049020-B1,Système pour le traitement gazeux d un implant cellulaire,2022-06-15,"Giner Life Sciences, Inc.",9,2022-06-15,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Système pour le traitement gazeux d un implant cellulaire
EP-2705877-B1,Charge de batterie commandée par un courant d implant basée sur la température,2018-08-29,Nuvectra Corporation,13,2018-08-29,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Charge de batterie commandée par un courant d implant basée sur la température
EP-4021350-B1,Pointe de canal d ancrage,2024-12-18,Edwards Lifesciences Innovation (Israel) Ltd.,5,2024-12-18,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Pointe de canal d ancrage
EP-3685866-B1,Biomatériau poreux structural et implant formé à partir de celui-ci,2023-08-09,The Royal Institution for the Advancement of Learning / McGill University,10,2023-08-09,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Biomatériau poreux structural et implant formé à partir de celui-ci
EP-3653152-B1,Implant osseux et moyens d insertion,2024-05-01,"Crossroads Extremity Systems, LLC",6,2024-05-01,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant osseux et moyens d insertion
EP-3215073-B1,Systèmes de pose d implant à l aide d un ensemble d actionnement à train épicycloïdal,2021-05-05,Abbott Cardiovascular Systems Inc.,16,2021-05-05,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Systèmes de pose d implant à l aide d un ensemble d actionnement à train épicycloïdal
EP-3603580-B1,Implants spinaux intervertébraux,2023-12-06,"Globus Medical, Inc.",3,2023-12-06,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants spinaux intervertébraux
EP-3528753-B1,Implant à lames déployables,2024-09-04,"Institute For Musculoskeletal Science And Education, Ltd.",4,2024-09-04,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant à lames déployables
EP-3534847-B1,Dispositif de détection d emplacement et de contact d implant,2020-09-09,"Zimmer, Inc.",10,2020-09-09,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Dispositif de détection d emplacement et de contact d implant
EP-3496626-B1,"Implant de valve prothétique avec une section de base, de maille et de dôme avec ancrage de chambre unique pour la conservation, la supplémentation et/ou le remplacement de la fonction de valve d origine",2020-10-14,"4C Medical Technologies, Inc.",34,2020-10-14,2020,Certificat d'utilité,"[Certificat d'utilité] TITLE: Implant de valve prothétique avec une section de base, de maille et de dôme avec ancrage de chambre unique pour la conservation, la supplémentation et/ou le remplacement de la fonction de valve d origine"
EP-3292840-B1,Dispositif de fusion vertébrale intersomatique,2021-08-04,"Warsaw Orthopedic, Inc.",5,2021-08-04,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Dispositif de fusion vertébrale intersomatique
EP-3551138-B1,Implants osseux comportant des entretoises,2023-09-06,"Wright Medical Technology, Inc.",5,2023-09-06,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants osseux comportant des entretoises
EP-3585307-B1,Implant vasculaire,2022-09-28,"Silk Road Medical, Inc.",2,2022-09-28,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant vasculaire
EP-3727202-B1,Système de fixation d implant poreux souple,2023-01-18,"Materialise NV, Obl Sas",7,2023-01-18,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Système de fixation d implant poreux souple
EP-3373861-B1,Capsule de placement d implant,2024-05-08,Edwards Lifesciences Corporation,5,2024-05-08,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Capsule de placement d implant
EP-3909547-B1,Capsule de pose d implant,2024-07-31,Edwards Lifesciences Corporation,5,2024-07-31,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Capsule de pose d implant
EP-3349671-B1,Système de pose d implant pouvant être poussé,2024-01-24,Terumo Corporation,8,2024-01-24,2024,Certificat d'utilité,[Certificat d'utilité] TITLE: Système de pose d implant pouvant être poussé
EP-3349689-B1,"Système de rétenue, de libération et de pose d implant",2023-12-27,"Microvention, Inc.",10,2023-12-27,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Système de rétenue, de libération et de pose d implant"
EP-3117801-B1,Système d ancrage d implant huméral,2022-09-14,Howmedica Osteonics Corp.,6,2022-09-14,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Système d ancrage d implant huméral
EP-3503815-B1,"Système chirurgical de fixation comprenant bouton, boucle, implant et élément de renfort",2023-07-19,"Arthrex, Inc",12,2023-07-19,2023,Certificat d'utilité,"[Certificat d'utilité] TITLE: Système chirurgical de fixation comprenant bouton, boucle, implant et élément de renfort"
EP-3284106-B1,Procédés de fabrication de dispositifs à semi-conducteur dotés de couches de super-réseau fournissant un confinement de crête d implant en halo,2021-12-22,Atomera Incorporated,21,2021-12-22,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Procédés de fabrication de dispositifs à semi-conducteur dotés de couches de super-réseau fournissant un confinement de crête d implant en halo
EP-3648709-B1,Système de pose de rail maniable,2022-05-11,Edwards Lifesciences Corporation,6,2022-05-11,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Système de pose de rail maniable
EP-3463082-B1,Implants vasculaires à inductance variable et circuit résonant sans fil permettant de surveiller le système vasculaire,2020-07-29,"Foundry Innovation & Research 1, Ltd.",16,2020-07-29,2020,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants vasculaires à inductance variable et circuit résonant sans fil permettant de surveiller le système vasculaire
EP-3426194-B1,Cylindre de pose d implant prothétique,2022-06-08,Edwards Lifesciences Corporation,6,2022-06-08,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Cylindre de pose d implant prothétique
EP-3600164-B1,Implants chirurgicaux comprenant des structures poreuses à gradient,2021-03-10,Vito NV,8,2021-03-10,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants chirurgicaux comprenant des structures poreuses à gradient
EP-3598942-B1,Patch physiologique élastique,2023-11-01,Bionime Corporation,3,2023-11-01,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Patch physiologique élastique
CA-2990872-C,Implant de valve cardiaque pouvant etre commande de maniere active et procedes de commande de celui-ci,2022-03-22,"Edwards Lifescience Cardiaq Llc, James L. Greene, Jorge Jimenez, Richard Cartledge, Derek Dee Deville, Kevin W. Smith",16,2022-03-22,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant de valve cardiaque pouvant etre commande de maniere active et procedes de commande de celui-ci
EP-3389771-B1,Implants cochléaires comprenant un appareil magnétique compatible avec l irm,2019-12-04,Advanced Bionics AG,10,2019-12-04,2019,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants cochléaires comprenant un appareil magnétique compatible avec l irm
EP-3615132-B1,Implants cochléaires équipés d un appareil à aimant compatible avec l irm résistant aux chocs,2022-09-21,Advanced Bionics AG,15,2022-09-21,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implants cochléaires équipés d un appareil à aimant compatible avec l irm résistant aux chocs
EP-3092956-B1,Détachement électrolytique pour systèmes de pose d implant,2018-09-26,Covidien LP,8,2018-09-26,2018,Certificat d'utilité,[Certificat d'utilité] TITLE: Détachement électrolytique pour systèmes de pose d implant
EP-3793483-B1,Dispositifs pour réparation de valvule cardiaque,2023-09-20,Elixir Medical Corporation,6,2023-09-20,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Dispositifs pour réparation de valvule cardiaque
EP-3056157-B1,"Un implant médical avec un élément de fixation rigide, proximal pour l interaction avec un élément de connexion d un cathéter",2018-03-14,BIOTRONIK SE & Co. KG,21,2018-03-14,2018,Certificat d'utilité,"[Certificat d'utilité] TITLE: Un implant médical avec un élément de fixation rigide, proximal pour l interaction avec un élément de connexion d un cathéter"
EP-3457988-B1,Implant de remplacement de valvule cardiaque à feuillets réversibles,2022-02-09,"Boston Scientific Scimed, Inc.",9,2022-02-09,2022,Certificat d'utilité,[Certificat d'utilité] TITLE: Implant de remplacement de valvule cardiaque à feuillets réversibles
EP-4049614-B1,"A method of designing a patient-specific prosthesis, and attachment member for mating with a dental implant.",2024-08-28,"Biomet 3I, LLC",16,2024-08-28,2024,Certificat d'utilité,"[Certificat d'utilité] TITLE: A method of designing a patient-specific prosthesis, and attachment member for mating with a dental implant."
EP-3500337-B1,Système d implant cochléaire modulaire implantable avec système et réseau de communication,2021-04-14,Envoy Medical Corporation,12,2021-04-14,2021,Certificat d'utilité,[Certificat d'utilité] TITLE: Système d implant cochléaire modulaire implantable avec système et réseau de communication
EP-3416769-B1,Procédé de fabrication d un béta-alliage titane niobium zirconium (tnz) à très bas module d élasticité pour applications biomédicales et son mode de réalisation par fabrication additive,2023-01-11,Abdelmadjid Djemai,27,2023-01-11,2023,Certificat d'utilité,[Certificat d'utilité] TITLE: Procédé de fabrication d un béta-alliage titane niobium zirconium (tnz) à très bas module d élasticité pour applications biomédicales et son mode de réalisation par fabrication additive
