id,title,date,assignee,word_count,date_parsed,year,type_document,text_for_rag
US-D618797-S,Handle assembly for surgical instrument,2010-06-29,"Ethicon Endo-Surgery, Inc.",5,2010-06-29,2010,Modèle industriel,[Modèle industriel] TITLE: Handle assembly for surgical instrument
US-D576725-S,Medical device delivery handle,2008-09-09,"Abbot Laboratories, Inc.",4,2008-09-09,2008,Modèle industriel,[Modèle industriel] TITLE: Medical device delivery handle
US-D628289-S,Surgical instrument handle,2010-11-30,Tyco Healthcare Group Lp,3,2010-11-30,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument handle
US-D653343-S,Surgical cuff,2012-01-31,"St. Jude Medical, Inc.",2,2012-01-31,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical cuff
US-D627066-S,Surgical instrument handle,2010-11-09,Tyco Healthcare Group Lp,3,2010-11-09,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument handle
US-D634010-S,Medical device indicator guide,2011-03-08,"Vivant Medical, Inc.",4,2011-03-08,2011,Modèle industriel,[Modèle industriel] TITLE: Medical device indicator guide
US-D652927-S,Surgical stent,2012-01-24,"St. Jude Medical, Inc.",2,2012-01-24,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical stent
US-D637713-S,Medical device adaptor,2011-05-10,Carmel Pharma Ab,3,2011-05-10,2011,Modèle industriel,[Modèle industriel] TITLE: Medical device adaptor
US-D660433-S,Surgical stent assembly,2012-05-22,"St. Jude Medical, Inc.",3,2012-05-22,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical stent assembly
US-D653341-S,Surgical stent,2012-01-31,"St. Jude Medical, Inc.",2,2012-01-31,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical stent
US-D637288-S,Surgical handpiece,2011-05-03,Conmed Corporation,2,2011-05-03,2011,Modèle industriel,[Modèle industriel] TITLE: Surgical handpiece
US-D631966-S,Basilar invagination implant,2011-02-01,"Globus Medical, Inc.",3,2011-02-01,2011,Modèle industriel,[Modèle industriel] TITLE: Basilar invagination implant
US-D578645-S,Medical device delivery handle,2008-10-14,Abbott Laboratories,4,2008-10-14,2008,Modèle industriel,[Modèle industriel] TITLE: Medical device delivery handle
US-D628290-S,Surgical instrument handle,2010-11-30,Tyco Healthcare Group Lp,3,2010-11-30,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument handle
US-D629108-S,Spinal implant,2010-12-14,Ulrich Gmbh & Co. Kg,2,2010-12-14,2010,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D630324-S,Dissecting surgical jaw,2011-01-04,Tyco Healthcare Group Lp,3,2011-01-04,2011,Modèle industriel,[Modèle industriel] TITLE: Dissecting surgical jaw
US-D578643-S,Medical device delivery handle,2008-10-14,Abbott Laboratories,4,2008-10-14,2008,Modèle industriel,[Modèle industriel] TITLE: Medical device delivery handle
US-D687549-S,Surgical instrument,2013-08-06,"Ethicon Endo-Surgery, Inc.",2,2013-08-06,2013,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D669176-S,Surgical guide,2012-10-16,George Frey,2,2012-10-16,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical guide
US-D660967-S,Surgical stent,2012-05-29,"St. Jude Medical, Inc.",2,2012-05-29,2012,Modèle industriel,[Modèle industriel] TITLE: Surgical stent
US-D626233-S,Expandable intervertebral implant,2010-10-26,Stryker Spine,3,2010-10-26,2010,Modèle industriel,[Modèle industriel] TITLE: Expandable intervertebral implant
US-D622854-S,Patellofemoral implant,2010-08-31,"Mako Surgical Corp., University Of Florida Research Foundation, Inc.",2,2010-08-31,2010,Modèle industriel,[Modèle industriel] TITLE: Patellofemoral implant
US-D594986-S,Intervertebral implant,2009-06-23,"Nuvasive, Inc.",2,2009-06-23,2009,Modèle industriel,[Modèle industriel] TITLE: Intervertebral implant
US-D598109-S,Graphical user interface module for patient-operated medical device,2009-08-11,Deka Products Limited Partnership,8,2009-08-11,2009,Modèle industriel,[Modèle industriel] TITLE: Graphical user interface module for patient-operated medical device
US-D587372-S,Abutment for a dental implant,2009-02-24,Straumann Holding Ag,5,2009-02-24,2009,Modèle industriel,[Modèle industriel] TITLE: Abutment for a dental implant
US-D623749-S,Cervical spinal implant,2010-09-14,"Horton Kenneth L, Robert Masson",3,2010-09-14,2010,Modèle industriel,[Modèle industriel] TITLE: Cervical spinal implant
US-D720071-S,Vertebral implant,2014-12-23,"Bruce H. Robie, Eric Woodard",2,2014-12-23,2014,Modèle industriel,[Modèle industriel] TITLE: Vertebral implant
US-D650481-S,Intervertebral body fusion implant device,2011-12-13,"Jamie Gottlieb, David Janice",5,2011-12-13,2011,Modèle industriel,[Modèle industriel] TITLE: Intervertebral body fusion implant device
US-D611147-S,Spinal implant,2010-03-02,"Zimmer Spine, Inc.",2,2010-03-02,2010,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D615653-S,Spinal implant,2010-05-11,Horton Kenneth L,2,2010-05-11,2010,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D587807-S,Surgical suture anchor,2009-03-03,"Rose Wolf, Jordan Christopher S",3,2009-03-03,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical suture anchor
US-D708747-S,Spinal fusion implant,2014-07-08,"Nuvasive, Inc.",3,2014-07-08,2014,Modèle industriel,[Modèle industriel] TITLE: Spinal fusion implant
US-D720067-S,Medical device,2014-12-23,Carmel Pharma Ab,2,2014-12-23,2014,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D631551-S,Medical device,2011-01-25,Maquet Critical Care Ab,2,2011-01-25,2011,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D599019-S,Spinal fusion implant,2009-08-25,"Nuvasive, Inc.",3,2009-08-25,2009,Modèle industriel,[Modèle industriel] TITLE: Spinal fusion implant
US-D674900-S,Intervertebral body fusion implant device,2013-01-22,"David Janice, Hildebrand Timothy W",5,2013-01-22,2013,Modèle industriel,[Modèle industriel] TITLE: Intervertebral body fusion implant device
US-D603502-S,Surgical impactor,2009-11-03,Orthopedic Development Corporation,2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical impactor
US-D667111-S,Handle for surgical instrument,2012-09-11,Surgical Innovations Limited,4,2012-09-11,2012,Modèle industriel,[Modèle industriel] TITLE: Handle for surgical instrument
US-D623748-S,Cervical spinal implant with lock,2010-09-14,"Horton Kenneth L, Robert Masson",5,2010-09-14,2010,Modèle industriel,[Modèle industriel] TITLE: Cervical spinal implant with lock
US-D605762-S,Surgical stapler cartridge,2009-12-08,"Ethicon Endo-Surgery, Inc.",3,2009-12-08,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical stapler cartridge
US-D565743-S,Surgical container with applicators,2008-04-01,"Vector Surgical, Inc.",4,2008-04-01,2008,Modèle industriel,[Modèle industriel] TITLE: Surgical container with applicators
US-D641080-S,Medical device having syringe port with locking mechanism,2011-07-05,Medimop Medical Projects Ltd.,8,2011-07-05,2011,Modèle industriel,[Modèle industriel] TITLE: Medical device having syringe port with locking mechanism
US-D608456-S,Surgical instrument tray,2010-01-19,"Sandel Medical Industries, Llc",3,2010-01-19,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument tray
US-D677791-S,Intervertebral implant,2013-03-12,"Zimmer Spine, Inc.",2,2013-03-12,2013,Modèle industriel,[Modèle industriel] TITLE: Intervertebral implant
US-D593202-S,Surgical spatula,2009-05-26,Orthopedic Development Corporation,2,2009-05-26,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical spatula
US-D797934-S,Spinal fusion implant,2017-09-19,"Nuvasive, Inc.",3,2017-09-19,2017,Modèle industriel,[Modèle industriel] TITLE: Spinal fusion implant
US-D629900-S,Surgical cutting guide device,2010-12-28,"Synvasive Technology, Inc.",4,2010-12-28,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical cutting guide device
US-D618884-S,Surgical gown,2010-07-06,Qin Zhu,2,2010-07-06,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical gown
US-D580551-S,Spinal implant,2008-11-11,"Zimmer Spine, Inc.",2,2008-11-11,2008,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D640858-S,Surgical scrub V-neck shirt,2011-07-05,Allegiance Corporation,4,2011-07-05,2011,Modèle industriel,[Modèle industriel] TITLE: Surgical scrub V-neck shirt
US-D681205-S,Intervertebral body spacer implant,2013-04-30,"Nanovis, LLC",4,2013-04-30,2013,Modèle industriel,[Modèle industriel] TITLE: Intervertebral body spacer implant
US-D703337-S,Medical device,2014-04-22,"Activator Methods International, Ltd",2,2014-04-22,2014,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D655424-S,Cassette for a medical device,2012-03-06,"Becton, Dickinson And Company",5,2012-03-06,2012,Modèle industriel,[Modèle industriel] TITLE: Cassette for a medical device
US-D601251-S,Surgical instrument,2009-09-29,"Horton Kenneth L, Reardon Joshua J",2,2009-09-29,2009,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D678895-S,Display screen of a medical device with user interface icons,2013-03-26,Maquet Cardiovascular Llc,10,2013-03-26,2013,Modèle industriel,[Modèle industriel] TITLE: Display screen of a medical device with user interface icons
US-D608015-S,Surgical instrument tray,2010-01-12,"Sandel Medical Industries, Llc",3,2010-01-12,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument tray
US-D646463-S,Reusable surgical gowns,2011-10-11,Lac-Mac Limited,3,2011-10-11,2011,Modèle industriel,[Modèle industriel] TITLE: Reusable surgical gowns
US-D588699-S,Dental implant,2009-03-17,"Bti, I+D, S.L.",2,2009-03-17,2009,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D620113-S,Interbody fusion device implant,2010-07-20,Eminent Spine Llc,4,2010-07-20,2010,Modèle industriel,[Modèle industriel] TITLE: Interbody fusion device implant
US-D637721-S,Spinal implant,2011-05-10,Horton Kenneth L,2,2011-05-10,2011,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D618442-S,Surgical scrub v-neck shirt,2010-06-29,Allegiance Corporation,4,2010-06-29,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical scrub v-neck shirt
US-D674181-S,Medical device case,2013-01-15,Lifescan Scotland Limited,3,2013-01-15,2013,Modèle industriel,[Modèle industriel] TITLE: Medical device case
US-D697209-S,Sacroiliac joint implant,2014-01-07,"NuTech Spine, Inc.",3,2014-01-07,2014,Modèle industriel,[Modèle industriel] TITLE: Sacroiliac joint implant
US-D647628-S,"Storage module for surgical devices, in particular for boneplate templates",2011-10-25,Stryker Leibinger Gmbh & Co. Kg,10,2011-10-25,2011,Modèle industriel,"[Modèle industriel] TITLE: Storage module for surgical devices, in particular for boneplate templates"
US-D632783-S,Connector for medical device,2011-02-15,Karl Storz Gmbh & Co. Kg,4,2011-02-15,2011,Modèle industriel,[Modèle industriel] TITLE: Connector for medical device
US-D610257-S,Surgical drill guide,2010-02-16,Horton Kenneth L,3,2010-02-16,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical drill guide
US-D685087-S,Surgical instrument sleeve,2013-06-25,Misonix Incorporated,3,2013-06-25,2013,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument sleeve
US-D595853-S,Spinal implant,2009-07-07,"Zimmer Spine, Inc.",2,2009-07-07,2009,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D636872-S,Handgrip for medical device,2011-04-26,Karl Storz Gmbh & Co. Kg,4,2011-04-26,2011,Modèle industriel,[Modèle industriel] TITLE: Handgrip for medical device
US-D685091-S,Surgical knife safety handle guard,2013-06-25,"Beaver-Vistec International (US), Inc.",5,2013-06-25,2013,Modèle industriel,[Modèle industriel] TITLE: Surgical knife safety handle guard
US-D580057-S,Orthopaedic implant,2008-11-04,"Wright Medical Technology, Inc.",2,2008-11-04,2008,Modèle industriel,[Modèle industriel] TITLE: Orthopaedic implant
US-D691710-S,Medical device inserter,2013-10-15,Abbott Diabetes Care Inc.,3,2013-10-15,2013,Modèle industriel,[Modèle industriel] TITLE: Medical device inserter
US-D652503-S,Medical device,2012-01-17,Cequr Sa,2,2012-01-17,2012,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D710014-S,Interactive medical device booklet,2014-07-29,"Aum Cardiovascular, Inc.",4,2014-07-29,2014,Modèle industriel,[Modèle industriel] TITLE: Interactive medical device booklet
US-D634843-S,Handheld surgical depth instrument with rectangular body,2011-03-22,Eidosmed Llc,7,2011-03-22,2011,Modèle industriel,[Modèle industriel] TITLE: Handheld surgical depth instrument with rectangular body
US-D626234-S,Tibial implant,2010-10-26,Mako Surgical Corp.,2,2010-10-26,2010,Modèle industriel,[Modèle industriel] TITLE: Tibial implant
US-RE40755-E,Needle-bearing medical device,2009-06-23,"Mdc Investment Holdings, Inc.",3,2009-06-23,2009,Modèle industriel,[Modèle industriel] TITLE: Needle-bearing medical device
US-D835788-S,Interbody fusion implant,2018-12-11,HD LifeSciences LLC,3,2018-12-11,2018,Modèle industriel,[Modèle industriel] TITLE: Interbody fusion implant
US-D677798-S,Medical device package tray,2013-03-12,"Angiodynamics, Inc.",4,2013-03-12,2013,Modèle industriel,[Modèle industriel] TITLE: Medical device package tray
US-D583945-S,Dental implant,2008-12-30,"Biotechnology Institute, I Mas D, S.L.",2,2008-12-30,2008,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D603512-S,Dental implant,2009-11-03,Silvio Franco Emanuelli,2,2009-11-03,2009,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D692136-S,Intervertebral implant,2013-10-22,"Tyber Medical, LLC",2,2013-10-22,2013,Modèle industriel,[Modèle industriel] TITLE: Intervertebral implant
US-D874009-S,Medical device,2020-01-28,BTL Industries Ltd.,2,2020-01-28,2020,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D581538-S,Surgical implant,2008-11-25,Horton Kenneth L,2,2008-11-25,2008,Modèle industriel,[Modèle industriel] TITLE: Surgical implant
US-D647613-S,Ergonomic handle for medical device,2011-10-25,"Kimberly-Clark, Inc.",5,2011-10-25,2011,Modèle industriel,[Modèle industriel] TITLE: Ergonomic handle for medical device
US-D945610-S,Surgical retractor,2022-03-08,"Warsaw Orthopedic, Inc.",2,2022-03-08,2022,Modèle industriel,[Modèle industriel] TITLE: Surgical retractor
US-D577122-S,Dental implant,2008-09-16,"Biotechnology Institute, I Mas D, S.L.",2,2008-09-16,2008,Modèle industriel,[Modèle industriel] TITLE: Dental implant
US-D619707-S,Surgical manipulator,2010-07-13,Insitu Systems Limited,2,2010-07-13,2010,Modèle industriel,[Modèle industriel] TITLE: Surgical manipulator
US-D604855-S,Medical device,2009-11-24,PWB Health Ltd.,2,2009-11-24,2009,Modèle industriel,[Modèle industriel] TITLE: Medical device
US-D600806-S,Cannulated surgical instrument,2009-09-22,"Horton Kenneth L, Reardon Joshua J",3,2009-09-22,2009,Modèle industriel,[Modèle industriel] TITLE: Cannulated surgical instrument
US-D638935-S,Medical device handle,2011-05-31,Abbott Cardiovascular Systems Inc.,3,2011-05-31,2011,Modèle industriel,[Modèle industriel] TITLE: Medical device handle
US-D626238-S,Anterior posterior surgical stand and tray,2010-10-26,Zinnanti Thomas J,6,2010-10-26,2010,Modèle industriel,[Modèle industriel] TITLE: Anterior posterior surgical stand and tray
US-D720470-S,Surgical tray,2014-12-30,"Op-Marks, Inc.",2,2014-12-30,2014,Modèle industriel,[Modèle industriel] TITLE: Surgical tray
US-D709194-S,Handle for surgical instrument,2014-07-15,"Ethicon Endo-Surgery, Inc.",4,2014-07-15,2014,Modèle industriel,[Modèle industriel] TITLE: Handle for surgical instrument
US-D855180-S,Surgical instrument,2019-07-30,Eduard Haefliger,2,2019-07-30,2019,Modèle industriel,[Modèle industriel] TITLE: Surgical instrument
US-D775335-S,Multi-level surgical guide,2016-12-27,"Mighty Oak Medical, Inc.",3,2016-12-27,2016,Modèle industriel,[Modèle industriel] TITLE: Multi-level surgical guide
US-D745156-S,Spinal implant,2015-12-08,"Providence Medical Technology, Inc.",2,2015-12-08,2015,Modèle industriel,[Modèle industriel] TITLE: Spinal implant
US-D724726-S,Surgical handpiece,2015-03-17,"Smith & Nephew, Inc.",2,2015-03-17,2015,Modèle industriel,[Modèle industriel] TITLE: Surgical handpiece
